master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
60391,PR_20110612_042322_836_LC16,PR_20110612_042322_836_LC16,1307852602.982,52,auv_sirius_stereo_left,71072,PR_20110612_042322_836_RM16,PR_20110612_042322_836_RM16,1307852602.967,55,auv_sirius_stereo_right
60392,PR_20110612_040458_779_LC16,PR_20110612_040458_779_LC16,1307851499.064,52,auv_sirius_stereo_left,71073,PR_20110612_040458_779_RM16,PR_20110612_040458_779_RM16,1307851499.051,55,auv_sirius_stereo_right
60393,PR_20110612_041858_822_LC16,PR_20110612_041858_822_LC16,1307852338.958,52,auv_sirius_stereo_left,71074,PR_20110612_041858_822_RM16,PR_20110612_041858_822_RM16,1307852338.945,55,auv_sirius_stereo_right
60394,PR_20110612_040227_777_LC16,PR_20110612_040227_777_LC16,1307851347.992,52,auv_sirius_stereo_left,71075,PR_20110612_040227_777_RM16,PR_20110612_040227_777_RM16,1307851347.98,55,auv_sirius_stereo_right
60395,PR_20110612_035803_764_LC16,PR_20110612_035803_764_LC16,1307851083.88,52,auv_sirius_stereo_left,71076,PR_20110612_035803_764_RM16,PR_20110612_035803_764_RM16,1307851083.866,55,auv_sirius_stereo_right
60396,PR_20110612_041643_823_LC16,PR_20110612_041643_823_LC16,1307852203.951,52,auv_sirius_stereo_left,71077,PR_20110612_041643_823_RM16,PR_20110612_041643_823_RM16,1307852203.937,55,auv_sirius_stereo_right
60397,PR_20110612_035819_765_LC16,PR_20110612_035819_765_LC16,1307851100.07,52,auv_sirius_stereo_left,71078,PR_20110612_035819_765_RM16,PR_20110612_035819_765_RM16,1307851100.081,55,auv_sirius_stereo_right
60398,PR_20110612_035548_763_LC16,PR_20110612_035548_763_LC16,1307850949.084,52,auv_sirius_stereo_left,71079,PR_20110612_035548_763_RM16,PR_20110612_035548_763_RM16,1307850949.095,55,auv_sirius_stereo_right
60399,PR_20110612_035124_750_LC16,PR_20110612_035124_750_LC16,1307850685.044,52,auv_sirius_stereo_left,71080,PR_20110612_035124_750_RM16,PR_20110612_035124_750_RM16,1307850685.051,55,auv_sirius_stereo_right
60400,PR_20110612_034909_749_LC16,PR_20110612_034909_749_LC16,1307850549.859,52,auv_sirius_stereo_left,71081,PR_20110612_034909_749_RM16,PR_20110612_034909_749_RM16,1307850549.849,55,auv_sirius_stereo_right
60401,PR_20110612_040515_786_LC16,PR_20110612_040515_786_LC16,1307851515.873,52,auv_sirius_stereo_left,71082,PR_20110612_040515_786_RM16,PR_20110612_040515_786_RM16,1307851515.889,55,auv_sirius_stereo_right
60402,PR_20110612_034651_743_LC16,PR_20110612_034651_743_LC16,1307850411.814,52,auv_sirius_stereo_left,71083,PR_20110612_034651_743_RM16,PR_20110612_034651_743_RM16,1307850411.82,55,auv_sirius_stereo_right
60403,PR_20110612_040531_787_LC16,PR_20110612_040531_787_LC16,1307851532.103,52,auv_sirius_stereo_left,71084,PR_20110612_040531_787_RM16,PR_20110612_040531_787_RM16,1307851532.116,55,auv_sirius_stereo_right
60404,PR_20110612_041915_829_LC16,PR_20110612_041915_829_LC16,1307852355.956,52,auv_sirius_stereo_left,71085,PR_20110612_041915_829_RM16,PR_20110612_041915_829_RM16,1307852355.972,55,auv_sirius_stereo_right
60405,PR_20110612_041931_830_LC16,PR_20110612_041931_830_LC16,1307852371.956,52,auv_sirius_stereo_left,71086,PR_20110612_041931_830_RM16,PR_20110612_041931_830_RM16,1307852371.942,55,auv_sirius_stereo_right
60406,PR_20110612_040107_773_LC16,PR_20110612_040107_773_LC16,1307851268.011,52,auv_sirius_stereo_left,71087,PR_20110612_040107_773_RM16,PR_20110612_040107_773_RM16,1307851267.998,55,auv_sirius_stereo_right
60407,PR_20110612_040300_785_LC16,PR_20110612_040300_785_LC16,1307851380.95,52,auv_sirius_stereo_left,71088,PR_20110612_040300_785_RM16,PR_20110612_040300_785_RM16,1307851380.937,55,auv_sirius_stereo_right
