master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
21298,PR_20120501_072618_573_LC16,PR_20120501_072618_573_LC16,1335857178.739,26,auv_sirius_stereo_left,31471,PR_20120501_072618_574_RM16,PR_20120501_072618_574_RM16,1335857178.759,30,auv_sirius_stereo_right
21299,PR_20120501_074244_536_LC16,PR_20120501_074244_536_LC16,1335858164.707,26,auv_sirius_stereo_left,31472,PR_20120501_074244_536_RM16,PR_20120501_074244_536_RM16,1335858164.721,30,auv_sirius_stereo_right
21300,PR_20120501_074437_646_LC16,PR_20120501_074437_646_LC16,1335858277.811,26,auv_sirius_stereo_left,31473,PR_20120501_074437_647_RM16,PR_20120501_074437_647_RM16,1335858277.833,30,auv_sirius_stereo_right
21301,PR_20120501_072609_564_LC16,PR_20120501_072609_564_LC16,1335857169.739,26,auv_sirius_stereo_left,31474,PR_20120501_072609_565_RM16,PR_20120501_072609_565_RM16,1335857169.753,30,auv_sirius_stereo_right
21302,PR_20120501_074013_388_LC16,PR_20120501_074013_388_LC16,1335858013.562,26,auv_sirius_stereo_left,31475,PR_20120501_074013_389_RM16,PR_20120501_074013_389_RM16,1335858013.578,30,auv_sirius_stereo_right
21303,PR_20120501_072145_303_LC16,PR_20120501_072145_303_LC16,1335856905.471,26,auv_sirius_stereo_left,31476,PR_20120501_072145_304_RM16,PR_20120501_072145_304_RM16,1335856905.488,30,auv_sirius_stereo_right
21304,PR_20120501_074029_404_LC16,PR_20120501_074029_404_LC16,1335858029.573,26,auv_sirius_stereo_left,31477,PR_20120501_074029_405_RM16,PR_20120501_074029_405_RM16,1335858029.587,30,auv_sirius_stereo_right
21305,PR_20120501_071930_169_LC16,PR_20120501_071930_169_LC16,1335856770.34,26,auv_sirius_stereo_left,31478,PR_20120501_071930_170_RM16,PR_20120501_071930_170_RM16,1335856770.36,30,auv_sirius_stereo_right
21306,PR_20120501_075200_077_LC16,PR_20120501_075200_077_LC16,1335858720.249,26,auv_sirius_stereo_left,31479,PR_20120501_075200_078_RM16,PR_20120501_075200_078_RM16,1335858720.263,30,auv_sirius_stereo_right
21307,PR_20120501_073332_998_LC16,PR_20120501_073332_998_LC16,1335857613.171,26,auv_sirius_stereo_left,31480,PR_20120501_073332_999_RM16,PR_20120501_073332_999_RM16,1335857613.187,30,auv_sirius_stereo_right
21308,PR_20120501_074734_818_LC16,PR_20120501_074734_818_LC16,1335858454.985,26,auv_sirius_stereo_left,31481,PR_20120501_074734_819_RM16,PR_20120501_074734_819_RM16,1335858455.006,30,auv_sirius_stereo_right
21309,PR_20120501_074725_810_LC16,PR_20120501_074725_810_LC16,1335858445.975,26,auv_sirius_stereo_left,31482,PR_20120501_074725_810_RM16,PR_20120501_074725_810_RM16,1335858445.994,30,auv_sirius_stereo_right
21310,PR_20120501_072857_729_LC16,PR_20120501_072857_729_LC16,1335857337.898,26,auv_sirius_stereo_left,31483,PR_20120501_072857_730_RM16,PR_20120501_072857_730_RM16,1335857337.915,30,auv_sirius_stereo_right
21311,PR_20120501_072651_605_LC16,PR_20120501_072651_605_LC16,1335857211.791,26,auv_sirius_stereo_left,31484,PR_20120501_072651_606_RM16,PR_20120501_072651_606_RM16,1335857211.773,30,auv_sirius_stereo_right
21312,PR_20120501_072642_596_LC16,PR_20120501_072642_596_LC16,1335857202.77,26,auv_sirius_stereo_left,31485,PR_20120501_072642_597_RM16,PR_20120501_072642_597_RM16,1335857202.785,30,auv_sirius_stereo_right
21313,PR_20120501_074046_420_LC16,PR_20120501_074046_420_LC16,1335858046.591,26,auv_sirius_stereo_left,31486,PR_20120501_074046_421_RM16,PR_20120501_074046_421_RM16,1335858046.606,30,auv_sirius_stereo_right
21314,PR_20120501_072218_336_LC16,PR_20120501_072218_336_LC16,1335856938.51,26,auv_sirius_stereo_left,31487,PR_20120501_072218_336_RM16,PR_20120501_072218_336_RM16,1335856938.524,30,auv_sirius_stereo_right
21315,PR_20120501_073622_163_LC16,PR_20120501_073622_163_LC16,1335857782.33,26,auv_sirius_stereo_left,31488,PR_20120501_073622_164_RM16,PR_20120501_073622_164_RM16,1335857782.347,30,auv_sirius_stereo_right
21316,PR_20120501_073815_273_LC16,PR_20120501_073815_273_LC16,1335857895.443,26,auv_sirius_stereo_left,31489,PR_20120501_073815_274_RM16,PR_20120501_073815_274_RM16,1335857895.459,30,auv_sirius_stereo_right
21317,PR_20120501_073351_016_LC16,PR_20120501_073351_016_LC16,1335857631.185,26,auv_sirius_stereo_left,31490,PR_20120501_073351_017_RM16,PR_20120501_073351_017_RM16,1335857631.281,30,auv_sirius_stereo_right
21318,PR_20120501_075238_114_LC16,PR_20120501_075238_114_LC16,1335858758.285,26,auv_sirius_stereo_left,31491,PR_20120501_075238_115_RM16,PR_20120501_075238_115_RM16,1335858758.303,30,auv_sirius_stereo_right
21319,PR_20120501_073407_031_LC16,PR_20120501_073407_031_LC16,1335857647.198,26,auv_sirius_stereo_left,31492,PR_20120501_073407_032_RM16,PR_20120501_073407_032_RM16,1335857647.22,30,auv_sirius_stereo_right
21320,PR_20120501_071537_943_LC16,PR_20120501_071537_943_LC16,1335856538.113,26,auv_sirius_stereo_left,31493,PR_20120501_071537_944_RM16,PR_20120501_071537_944_RM16,1335856538.13,30,auv_sirius_stereo_right
21321,PR_20120501_074807_851_LC16,PR_20120501_074807_851_LC16,1335858488.023,26,auv_sirius_stereo_left,31494,PR_20120501_074807_852_RM16,PR_20120501_074807_852_RM16,1335858488.038,30,auv_sirius_stereo_right
21322,PR_20120501_072941_772_LC16,PR_20120501_072941_772_LC16,1335857381.947,26,auv_sirius_stereo_left,31495,PR_20120501_072941_773_RM16,PR_20120501_072941_773_RM16,1335857381.959,30,auv_sirius_stereo_right
21323,PR_20120501_074758_842_LC16,PR_20120501_074758_842_LC16,1335858479.007,26,auv_sirius_stereo_left,31496,PR_20120501_074758_843_RM16,PR_20120501_074758_843_RM16,1335858479.03,30,auv_sirius_stereo_right
21324,PR_20120501_074334_584_LC16,PR_20120501_074334_584_LC16,1335858214.758,26,auv_sirius_stereo_left,31497,PR_20120501_074334_585_RM16,PR_20120501_074334_585_RM16,1335858214.774,30,auv_sirius_stereo_right
21325,PR_20120501_074119_453_LC16,PR_20120501_074119_453_LC16,1335858079.619,26,auv_sirius_stereo_left,31498,PR_20120501_074119_454_RM16,PR_20120501_074119_454_RM16,1335858079.639,30,auv_sirius_stereo_right
